-26.143
-31.049500000000002
-25.735500000000002
-24.4685
-37.6505
-27.601
-24.572
-34.3955
-32.8545
-27.816000000000003
-35.676
-25.748
-26.525
-29.220499999999998
-33.0435
-28.779500000000002
-34.619
-32.024
-29.181
-25.275
